wins_life_expectancy,wins_infant_deaths,wins_alcohol,wins_measles,wins_bmi,wins_polio,wins_total_expenditure,wins_hiv_aids,wins_thinness_5_to_9_years,wins_schooling,status
74.1,1,12.06,14,64.5,95.0,7.93,0.1,1.9,14.4,0
73.9,1,10.99,1,63.9,95.0,7.11,0.1,1.9,14.3,0
73.7,1,10.67,157,63.3,95.0,6.88,0.1,2.0,14.2,0
73.4,1,10.8,786,62.7,94.0,7.24,0.1,2.0,13.9,0
73.2,1,10.93,786,62.1,94.0,6.78,0.1,2.1,13.8,0
72.9,1,10.98,1,61.5,96.0,6.61,0.1,2.1,13.8,0
72.6,1,10.89,1,6.9,95.0,6.41,0.1,2.2,13.5,0
72.2,1,10.39,1,6.3,96.0,6.67,0.1,2.2,13.5,0
72.1,1,10.48,3,59.7,97.0,7.8,0.1,2.3,13.5,0
72.2,1,10.96,0,59.1,94.0,7.9,0.1,2.3,13.3,0
72.0,1,11.19,0,58.6,96.0,7.43,0.1,2.4,12.9,0
71.8,1,10.2,0,58.1,94.0,7.41,0.1,2.4,12.9,0
71.6,1,10.72,8,57.5,94.0,7.23,0.1,2.5,12.9,0
71.1,1,9.69,46,57.0,94.0,6.7,0.1,2.5,12.9,0
59.3,39,0.01,343,18.8,91.0,4.96,0.6,7.7,7.7,1
59.0,40,4.64,375,18.2,89.0,5.91,0.7,7.9,7.5,1
58.6,41,4.75,786,17.7,51.0,5.33,0.8,8.1,7.2,1
58.1,42,4.51,786,17.1,51.0,5.17,0.9,8.4,6.7,1
57.5,43,4.55,786,16.6,51.0,7.17,1.0,8.6,6.3,1
56.9,44,4.55,786,16.1,91.0,7.41,1.1,8.8,5.9,1
56.1,45,4.5,395,15.6,92.0,6.77,1.5,9.1,5.4,1
55.3,46,4.58,12,15.1,93.0,6.63,1.5,9.3,4.9,1
54.3,46,4.73,125,14.6,94.0,6.58,1.5,9.6,4.8,1
53.3,46,4.88,253,14.2,94.0,6.87,1.5,9.8,4.8,1
52.4,46,4.54,77,13.7,83.0,6.45,1.5,1.1,4.8,1
51.6,46,4.58,786,13.3,83.0,5.61,1.5,1.3,4.8,1
51.0,46,4.53,786,12.9,69.0,5.26,1.5,1.6,4.8,1
56.0,46,4.56,786,12.5,62.0,4.85,1.5,1.8,4.8,1
51.0,46,3.71,786,12.2,51.0,5.6,1.5,11.1,4.8,1
59.1,22,0.01,0,18.2,95.0,7.54,0.7,7.3,10.6,1
58.6,22,0.01,0,17.6,96.0,8.3,1.0,7.4,10.5,1
58.0,22,0.01,49,17.1,96.0,8.21,1.2,7.5,10.3,1
57.4,22,4.16,129,16.6,95.0,8.58,1.5,7.6,9.9,1
56.8,23,4.16,495,16.1,94.0,8.82,1.5,7.7,9.3,1
56.2,23,4.05,305,15.7,96.0,6.96,1.5,7.8,8.6,1
55.3,23,4.33,173,15.2,89.0,7.86,1.5,7.9,7.9,1
54.8,24,4.54,43,14.8,93.0,1.3,1.5,8.0,7.2,1
54.1,24,4.5,784,14.5,88.0,11.49,1.5,8.2,5.9,1
53.4,24,5.54,0,14.1,82.0,9.84,1.5,8.3,5.6,1
52.6,24,5.72,2,13.8,76.0,7.1,1.5,8.4,5.2,1
51.9,24,5.84,224,13.5,75.0,5.25,1.5,8.5,4.8,1
51.5,24,5.98,786,13.3,74.0,5.15,1.5,8.7,4.8,1
51.3,25,6.09,0,13.0,72.0,4.96,1.5,8.8,4.8,1
58.0,25,6.61,786,12.8,71.0,4.98,1.5,8.9,4.8,1
73.0,0,0.01,0,3.5,95.0,4.76,0.2,6.7,13.5,1
72.8,0,0.01,0,29.7,93.0,4.29,0.2,6.9,13.6,1
72.7,0,0.01,0,29.0,94.0,4.61,0.3,7.1,13.2,1
72.6,0,5.07,0,28.2,51.0,4.6,0.3,7.2,13.1,1
72.5,0,4.75,0,27.5,99.0,4.83,0.4,7.4,12.7,1
72.4,0,4.45,0,26.8,99.0,4.24,0.4,7.6,12.4,1
72.4,0,4.16,0,26.2,99.0,3.96,0.4,7.8,12.2,1
72.3,0,5.28,0,25.5,98.0,4.3,0.6,8.0,11.9,1
72.1,0,4.25,0,24.9,97.0,5.11,0.6,8.3,11.9,1
71.8,0,4.26,0,24.3,95.0,4.86,0.8,8.5,11.2,1
71.4,0,4.19,0,23.7,94.0,5.6,0.8,8.7,11.1,1
71.1,0,4.16,0,23.2,93.0,5.0,0.9,8.9,11.3,1
77.0,0,3.82,0,22.6,92.0,5.17,0.8,9.1,11.3,1
73.0,0,3.81,0,22.1,91.0,5.19,0.8,9.3,11.0,1
69.9,0,3.49,2,21.5,51.0,4.81,0.8,9.5,11.3,1
68.3,11,0.01,0,18.9,87.0,5.68,0.2,11.0,10.9,1
67.8,11,0.01,0,18.2,66.0,5.93,0.2,11.1,10.8,1
67.4,12,0.01,15,17.6,84.0,6.24,0.3,11.2,10.7,1
67.0,13,2.12,722,17.0,87.0,5.64,0.3,11.2,10.7,1
66.6,14,2.2,786,16.4,88.0,5.95,0.5,11.3,10.6,1
66.1,15,2.13,786,15.9,95.0,6.36,0.6,11.4,10.5,1
65.6,16,2.24,786,15.3,91.0,5.55,0.7,11.4,10.5,1
65.0,16,2.08,394,14.8,82.0,3.75,0.9,11.5,10.3,1
64.1,17,2.03,188,14.3,51.0,4.48,1.1,11.6,10.1,1
62.9,18,1.99,264,13.9,82.0,5.84,1.4,11.6,10.0,1
61.5,19,1.38,352,13.5,86.0,6.43,1.5,11.7,9.7,1
63.0,21,1.44,653,13.1,69.0,6.74,1.5,11.7,9.3,1
59.3,23,1.43,786,12.8,54.0,5.95,1.5,11.8,8.2,1
58.5,25,1.71,786,12.4,59.0,5.7,1.5,11.8,7.6,1
57.7,27,1.51,786,12.1,62.0,5.87,1.5,11.9,7.2,1
56.7,46,0.01,786,28.4,86.0,4.1,1.5,5.7,10.4,1
56.4,46,0.01,760,27.8,88.0,4.29,1.5,5.8,10.4,1
55.9,46,0.01,609,27.2,85.0,4.34,1.5,5.9,10.4,1
55.6,46,6.19,504,26.6,51.0,3.96,1.5,6.0,10.0,1
55.3,46,6.15,240,26.0,83.0,5.28,1.5,6.2,9.7,1
54.8,46,5.89,251,25.4,79.0,5.7,1.5,6.3,9.2,1
54.2,46,5.9,495,24.9,82.0,5.18,1.5,6.5,8.8,1
53.6,46,5.44,100,24.4,81.0,4.76,1.5,6.6,8.0,1
53.3,46,5.22,196,23.8,78.0,4.69,1.5,6.8,8.2,1
52.8,46,5.03,605,23.3,79.0,4.75,1.5,7.0,8.3,1
52.1,46,4.71,358,22.8,72.0,4.73,1.5,7.1,8.2,1
51.8,46,4.64,786,22.3,72.0,4.97,1.5,7.3,8.1,1
51.6,46,4.58,786,21.8,66.0,4.86,1.5,7.5,8.4,1
51.5,46,4.43,786,21.3,61.0,4.7,1.5,7.7,7.1,1
51.4,46,3.91,786,2.9,57.0,4.48,1.5,7.8,6.9,1
82.0,2,8.1,418,66.4,91.0,1.45,0.1,0.5,15.9,1
81.8,2,8.2,83,65.8,91.0,1.67,0.1,0.5,15.9,1
81.6,2,8.3,10,65.3,99.0,1.78,0.1,0.5,15.9,1
81.5,2,8.2,786,64.7,87.0,1.82,0.1,0.5,15.9,1
81.2,2,8.4,99,64.1,88.0,11.2,0.1,0.4,15.9,1
81.0,2,8.4,14,63.6,89.0,11.17,0.1,0.4,15.9,1
87.0,2,8.3,62,63.0,89.0,1.3,0.1,0.4,15.8,1
85.0,2,8.3,101,62.5,51.0,9.83,0.1,0.4,15.8,1
85.0,2,8.2,13,61.9,95.0,9.75,0.1,0.4,15.8,1
81.0,2,8.0,6,61.3,93.0,9.57,0.1,0.4,15.8,1
80.0,2,7.8,7,6.6,91.0,9.56,0.1,0.4,15.8,1
79.7,2,7.7,15,6.0,88.0,9.54,0.1,0.4,15.8,1
79.5,2,7.7,6,59.3,88.0,9.37,0.1,0.4,15.8,1
79.4,2,7.6,34,58.5,88.0,9.1,0.1,0.4,15.8,1
79.1,2,7.6,206,57.8,88.0,8.67,0.1,0.5,15.9,1
58.0,15,0.01,210,22.1,51.0,4.2,1.5,8.3,7.1,1
49.9,16,0.01,596,21.6,51.0,3.82,1.5,8.5,7.1,1
53.0,16,0.01,141,21.2,51.0,3.62,1.5,8.6,7.1,1
49.8,16,1.66,679,2.7,51.0,3.73,1.5,8.8,6.8,1
49.2,17,1.67,2,2.2,51.0,3.9,1.5,8.9,6.6,1
48.6,17,1.56,11,19.8,51.0,3.58,1.5,9.1,6.4,1
47.6,17,1.52,12,19.4,51.0,4.3,1.5,9.2,6.3,1
46.8,17,1.5,49,19.0,51.0,4.4,1.5,9.4,6.2,1
46.7,17,1.54,3,18.6,51.0,3.99,1.5,9.6,6.0,1
46.7,17,1.5,471,18.2,51.0,4.29,1.5,9.7,5.9,1
46.7,17,1.5,786,17.9,51.0,4.1,1.5,9.9,5.7,1
46.7,17,1.49,652,17.5,51.0,4.31,1.5,1.1,5.6,1
46.7,17,1.47,786,17.2,51.0,4.16,1.5,1.2,5.4,1
46.7,17,1.52,786,16.8,51.0,3.95,1.5,1.4,5.3,1
46.7,16,1.51,786,16.5,51.0,4.24,1.5,1.5,5.2,1
52.6,46,0.01,786,18.7,51.0,3.62,1.5,8.5,7.3,1
52.2,46,0.64,226,18.2,51.0,3.42,1.5,8.7,7.3,1
51.8,46,0.62,120,17.9,51.0,3.0,1.5,8.9,7.3,1
51.6,46,0.56,786,17.5,51.0,3.17,1.5,9.1,6.7,1
51.2,46,0.5,194,17.1,51.0,2.95,1.5,9.3,6.7,1
57.0,46,0.47,165,16.7,51.0,3.31,1.5,9.5,6.3,1
49.6,46,0.45,63,16.4,51.0,2.92,1.5,9.7,6.0,1
49.4,46,0.42,441,16.1,51.0,3.35,1.5,1.0,5.7,1
48.5,45,0.41,786,15.7,51.0,3.32,1.5,1.2,5.5,1
48.6,45,0.42,2,15.4,51.0,3.91,1.5,1.4,5.6,1
48.5,44,0.34,786,15.1,51.0,5.72,1.5,1.6,5.6,1
48.4,44,0.42,786,14.8,51.0,5.49,1.5,1.8,5.4,1
48.1,43,0.36,786,14.4,51.0,8.33,1.5,11.0,5.1,1
48.0,42,0.3,786,14.1,51.0,6.9,1.5,11.2,4.9,1
47.6,41,0.25,786,13.9,51.0,6.28,1.5,11.4,4.8,1
83.0,2,7.16,0,63.1,95.0,7.79,0.1,0.8,16.2,1
81.0,2,7.2,0,62.5,51.0,7.53,0.1,0.8,15.6,1
79.9,2,6.76,0,61.8,51.0,7.24,0.1,0.8,15.5,1
79.8,2,7.26,6,61.2,93.0,7.0,0.1,0.8,15.4,1
79.1,2,7.93,0,6.6,92.0,6.97,0.1,0.9,15.2,1
79.3,2,7.67,1,59.9,94.0,7.39,0.1,0.9,15.3,1
79.6,2,7.31,0,59.3,95.0,6.87,0.1,0.9,15.2,1
78.9,2,7.39,0,58.7,95.0,6.35,0.1,0.9,14.8,1
78.9,2,7.33,0,58.1,94.0,6.18,0.1,0.9,14.9,1
78.4,2,7.57,0,57.4,92.0,6.69,0.1,1.0,14.6,1
78.0,2,6.32,0,56.8,94.0,6.93,0.1,1.0,14.3,1
77.9,2,6.37,1,56.1,96.0,7.34,0.1,1.0,14.0,1
77.8,2,6.06,0,55.4,97.0,6.48,0.1,1.0,13.9,1
77.3,2,6.1,0,54.7,96.0,6.51,0.1,1.0,13.7,1
77.3,2,6.24,0,54.0,91.0,6.4,0.1,1.1,13.5,1
75.8,46,5.78,786,31.9,99.0,5.55,0.1,3.0,13.1,1
75.6,46,5.79,786,3.9,99.0,5.39,0.1,3.2,12.7,1
75.4,46,5.74,786,3.0,99.0,5.26,0.1,3.3,12.4,1
75.2,46,5.63,786,29.0,99.0,5.3,0.1,3.5,12.8,1
75.0,46,5.75,786,28.1,99.0,4.89,0.1,3.6,12.5,1
74.9,46,4.88,786,27.3,99.0,5.8,0.1,3.8,12.2,1
74.5,46,4.27,786,26.5,99.0,4.59,0.1,4.0,11.9,1
74.4,46,3.88,786,25.7,94.0,4.32,0.1,4.1,11.4,1
74.2,46,3.28,786,24.9,94.0,4.52,0.1,4.3,11.0,1
73.9,46,2.92,786,24.1,87.0,4.66,0.1,4.4,10.6,1
73.5,46,3.04,786,23.4,87.0,4.72,0.1,4.6,10.2,1
73.1,46,2.96,786,22.6,87.0,4.82,0.1,4.7,9.9,1
72.7,46,2.91,786,21.9,86.0,4.79,0.1,4.9,9.7,1
72.2,46,2.84,786,21.2,86.0,4.56,0.1,5.0,9.6,1
71.7,46,3.06,786,2.5,86.0,4.6,0.1,5.1,9.5,1
74.6,11,4.38,0,57.2,51.0,7.2,0.1,1.9,13.6,1
74.4,11,4.41,1,56.4,91.0,6.84,0.1,1.9,13.3,1
74.3,11,4.44,1,55.7,91.0,6.93,0.1,1.9,13.2,1
74.2,12,4.37,6,55.0,85.0,6.64,0.1,2.0,13.0,1
73.6,12,4.28,0,54.2,88.0,6.76,0.1,2.0,12.8,1
73.6,13,4.34,0,53.5,92.0,7.1,0.1,2.0,12.4,1
73.5,14,4.45,0,52.8,92.0,6.62,0.1,2.0,12.2,1
73.5,14,4.66,0,52.0,93.0,6.25,0.1,2.1,11.9,1
73.1,15,4.53,0,51.3,94.0,6.11,0.1,2.1,11.5,1
73.1,15,4.38,0,5.5,93.0,5.82,0.1,2.1,11.1,1
72.8,16,4.26,0,49.8,89.0,5.37,0.1,2.2,11.3,1
72.4,16,4.25,0,49.0,92.0,5.92,0.1,2.2,11.6,1
71.8,17,4.45,139,48.2,83.0,5.67,0.1,2.3,11.5,1
71.5,17,4.43,3,47.5,83.0,5.96,0.1,2.3,11.4,1
71.4,18,4.66,1,46.7,82.0,5.91,0.1,2.3,11.3,1
63.2,1,0.01,0,23.7,87.0,6.75,0.8,6.6,11.1,1
62.9,1,0.01,0,23.2,85.0,6.51,0.8,6.6,10.9,1
62.5,2,0.01,1,22.6,85.0,7.11,0.8,6.7,10.8,1
62.2,2,0.12,3,22.1,85.0,6.1,0.2,6.8,10.6,1
61.8,2,0.15,0,21.6,82.0,5.82,0.1,6.9,10.5,1
61.3,2,0.17,1,21.1,84.0,3.82,0.1,7.0,10.3,1
61.0,2,0.12,0,2.6,81.0,5.13,0.1,7.1,10.2,1
66.0,2,0.16,0,2.1,75.0,4.93,0.1,7.2,10.0,1
63.0,2,0.25,85,19.6,69.0,4.57,0.1,7.3,9.9,1
60.0,2,0.24,786,19.2,67.0,4.32,0.1,7.4,9.7,1
59.8,2,0.27,0,18.8,73.0,3.96,0.1,7.5,9.5,1
59.6,2,0.26,0,18.4,51.0,3.65,0.1,7.6,9.2,1
59.5,2,0.08,0,18.0,98.0,3.39,0.1,7.7,8.8,1
59.5,1,0.08,0,17.6,51.0,2.86,0.1,7.8,8.5,1
59.5,1,0.09,0,17.3,51.0,3.56,0.1,7.9,8.2,1
64.2,7,0.01,71,26.8,51.0,5.15,1.5,7.3,11.1,1
63.9,7,0.01,124,26.2,85.0,5.9,1.5,7.4,11.1,1
63.7,7,0.01,260,25.6,61.0,3.98,1.5,7.5,10.2,1
62.9,7,3.82,315,25.0,69.0,2.79,1.5,7.6,10.7,1
62.0,7,3.53,4,24.5,72.0,2.29,1.5,7.7,10.5,1
68.0,7,3.47,1,23.9,76.0,2.27,1.5,7.9,10.3,1
59.4,8,2.58,2,23.3,77.0,2.9,1.5,8.0,10.0,1
58.2,8,2.75,84,22.8,71.0,2.54,1.5,8.2,9.8,1
56.9,8,2.25,126,22.3,73.0,2.37,1.5,8.3,9.6,1
55.3,8,2.03,146,21.7,62.0,2.42,1.5,8.5,9.4,1
54.1,9,2.58,786,21.2,67.0,2.56,1.5,8.6,9.2,1
53.2,9,2.45,786,2.7,51.0,2.61,1.5,8.8,9.4,1
52.6,9,2.55,786,2.3,51.0,2.45,1.5,8.9,9.5,1
52.7,9,2.3,786,19.8,51.0,2.44,1.5,9.0,9.7,1
52.9,9,2.26,786,19.3,51.0,2.13,1.5,9.2,9.8,1
79.5,1,3.45,1,59.5,91.0,9.31,0.1,1.7,13.9,1
79.4,1,3.42,0,58.5,95.0,9.47,0.1,1.7,13.7,1
79.2,1,3.34,0,57.5,51.0,9.56,0.1,1.7,13.6,1
79.0,1,3.41,0,56.5,82.0,9.73,0.1,1.7,13.4,1
78.1,1,3.58,0,55.5,93.0,9.66,0.1,1.8,13.3,1
79.2,1,4.07,0,54.4,51.0,9.69,0.1,1.8,13.1,1
78.9,1,4.22,0,53.4,89.0,9.1,0.1,1.8,12.9,1
78.9,1,4.2,0,52.4,89.0,8.37,0.1,1.9,12.8,1
78.0,1,4.15,0,51.4,89.0,7.82,0.1,1.9,12.6,1
78.6,1,4.1,1,5.3,91.0,7.74,0.1,2.0,12.4,1
77.7,1,4.09,0,49.3,51.0,7.8,0.1,2.0,12.2,1
78.0,1,4.04,1,48.3,88.0,8.45,0.1,2.1,12.1,1
78.3,1,4.17,0,47.3,94.0,8.23,0.1,2.2,11.9,1
77.5,1,4.29,0,46.4,92.0,7.25,0.1,2.2,11.7,1
77.6,1,4.34,0,45.4,51.0,7.12,0.1,2.3,11.6,1
77.8,0,12.14,0,63.1,95.0,7.8,0.1,1.5,15.1,0
77.7,0,12.39,0,62.5,96.0,7.83,0.1,1.5,14.9,0
77.1,0,11.49,2,61.9,96.0,7.8,0.1,1.5,14.6,0
77.0,0,12.19,12,61.3,96.0,7.8,0.1,1.5,14.5,0
76.6,0,12.1,7,6.6,97.0,8.25,0.1,1.6,14.2,0
76.3,0,12.21,2,6.0,96.0,8.18,0.1,1.6,14.2,0
76.0,0,12.06,51,59.4,96.0,7.7,0.1,1.7,14.3,0
75.8,0,12.56,0,58.7,96.0,7.44,0.1,1.7,14.3,0
75.9,0,11.83,1,58.1,96.0,6.95,0.1,1.8,13.9,0
75.2,0,11.59,2,57.5,96.0,6.89,0.1,1.8,13.6,0
75.4,0,13.11,54,56.9,96.0,6.56,0.1,1.9,13.3,0
74.7,0,13.63,19,56.3,95.0,6.35,0.1,1.9,12.9,0
74.8,0,13.39,6,55.8,95.0,6.19,0.1,2.0,12.6,0
74.9,0,13.15,8,55.2,94.0,7.16,0.1,2.0,12.3,0
74.7,0,12.73,9,54.7,94.0,7.66,0.1,2.1,12.2,0
79.0,1,4.37,0,6.7,99.0,11.6,0.1,3.3,14.0,1
78.7,1,4.18,0,59.9,99.0,9.48,0.1,3.3,14.7,1
78.7,1,4.16,0,59.2,98.0,8.59,0.1,3.2,15.7,1
78.8,1,4.14,0,58.4,99.0,1.6,0.1,3.2,16.5,1
78.0,1,4.13,0,57.7,99.0,1.19,0.1,3.2,17.6,1
78.1,1,4.01,0,56.9,99.0,11.78,0.1,3.2,17.7,1
77.9,1,4.26,0,56.2,99.0,1.79,0.1,3.2,17.1,1
78.1,1,4.13,0,55.4,99.0,1.42,0.1,3.2,16.0,1
78.0,1,4.17,0,54.6,99.0,7.67,0.1,3.2,14.7,1
77.2,1,4.48,0,53.8,99.0,9.39,0.1,3.3,14.2,1
77.3,1,4.38,0,53.0,98.0,6.14,0.1,3.3,13.2,1
77.4,1,4.39,0,52.1,98.0,6.31,0.1,3.3,12.9,1
77.7,1,4.1,0,51.3,98.0,6.5,0.1,3.3,12.5,1
76.7,1,4.04,0,5.4,99.0,6.27,0.1,3.4,12.3,1
76.9,1,3.92,0,49.4,98.0,6.7,0.1,3.4,12.1,1
83.0,0,0.01,10,59.8,99.0,7.37,0.1,1.0,14.0,0
81.0,0,9.04,0,59.2,99.0,7.46,0.1,1.0,13.8,0
80.0,0,10.55,1,58.7,99.0,7.44,0.1,1.0,13.8,0
79.7,0,10.69,0,58.3,99.0,7.54,0.1,1.0,13.8,0
79.5,0,11.32,18,57.8,99.0,7.23,0.1,1.0,14.6,0
79.3,0,10.8,0,57.3,99.0,7.4,0.1,1.0,14.1,0
79.1,0,12.01,1,56.8,97.0,6.89,0.1,1.0,13.7,0
78.9,0,11.56,0,56.3,97.0,6.5,0.1,1.0,13.5,0
78.8,0,11.47,0,55.8,97.0,6.28,0.1,1.0,13.4,0
78.7,0,11.41,1,55.3,98.0,6.37,0.1,1.0,13.5,0
78.6,0,13.03,0,54.8,98.0,6.42,0.1,1.0,13.4,0
78.5,0,10.62,0,54.3,98.0,6.83,0.1,1.0,13.0,0
78.4,0,11.68,0,53.8,98.0,6.12,0.1,1.0,12.5,0
78.2,0,10.16,0,53.3,97.0,5.78,0.1,1.0,12.4,0
78.1,0,9.56,0,52.8,97.0,5.77,0.1,1.0,12.5,0
84.0,0,9.64,27,58.4,94.0,1.8,0.1,0.9,19.0,0
81.0,0,9.5,17,58.1,94.0,11.25,0.1,0.9,18.7,0
80.0,0,9.26,2,57.7,94.0,1.98,0.1,0.9,18.4,0
79.7,0,10.47,84,57.4,91.0,1.87,0.1,0.9,16.9,0
79.2,0,10.28,5,57.0,51.0,11.8,0.1,0.9,16.8,0
78.9,0,10.08,6,56.6,89.0,11.47,0.1,0.9,16.8,0
78.8,0,10.7,14,56.3,88.0,1.18,0.1,0.9,16.8,0
78.4,0,10.99,2,55.9,87.0,9.99,0.1,0.9,16.7,0
78.1,0,11.02,27,55.4,93.0,9.92,0.1,0.9,16.9,0
78.1,0,11.28,2,55.0,93.0,9.77,0.1,1.0,16.6,0
77.7,0,11.27,0,54.4,95.0,9.67,0.1,1.0,16.5,0
77.3,0,11.54,0,53.9,96.0,9.51,0.1,1.0,16.3,0
77.0,0,11.34,32,53.3,98.0,9.33,0.1,1.0,16.6,0
77.0,0,11.56,11,52.8,97.0,9.1,0.1,1.0,16.2,0
76.9,0,11.69,14,52.2,97.0,8.7,0.1,1.0,16.5,0
63.0,1,0.38,0,34.4,78.0,1.57,1.5,5.4,6.3,1
62.7,1,0.53,28,33.8,82.0,9.14,1.5,5.4,6.3,1
62.2,1,0.52,709,33.2,81.0,8.95,1.5,5.5,6.3,1
61.8,1,0.39,49,32.7,87.0,8.71,1.5,5.5,5.9,1
61.3,1,0.44,7,32.2,88.0,8.84,1.5,5.6,5.5,1
69.0,1,0.49,48,31.7,89.0,8.37,1.5,5.6,5.3,1
62.0,1,0.49,143,31.3,89.0,8.5,1.5,5.6,5.0,1
59.8,1,0.45,24,3.9,88.0,7.72,1.5,5.7,4.8,1
59.1,2,1.02,49,3.6,72.0,7.5,1.5,5.7,4.8,1
58.6,2,1.23,298,3.2,71.0,7.21,1.5,5.8,4.8,1
58.1,2,1.18,71,29.8,64.0,6.76,1.5,5.9,4.8,1
58.0,2,1.02,37,29.4,68.0,6.22,1.5,5.9,4.8,1
57.9,2,1.03,50,29.0,62.0,5.45,1.5,6.0,4.8,1
57.7,2,0.95,79,28.6,51.0,5.37,1.5,6.1,4.8,1
57.4,2,1.34,183,28.2,51.0,5.75,1.5,6.1,4.8,1
73.6,6,5.92,0,57.9,51.0,4.38,0.3,3.2,13.2,1
73.4,6,5.93,0,56.8,82.0,4.12,0.3,3.2,13.2,1
72.1,6,5.93,0,55.8,85.0,4.26,0.4,3.2,13.1,1
73.1,6,5.91,2,54.7,84.0,4.22,0.7,3.2,13.0,1
72.7,6,6.02,0,53.6,85.0,4.6,0.9,3.3,12.9,1
73.6,6,6.05,0,52.6,85.0,4.41,1.2,3.3,12.9,1
73.3,6,6.12,0,51.5,86.0,4.2,1.4,3.3,12.8,1
72.9,6,6.05,0,5.4,86.0,4.34,1.5,3.4,12.7,1
72.3,7,6.2,0,49.3,88.0,4.34,1.5,3.4,12.6,1
69.7,7,5.71,0,48.2,86.0,4.26,1.5,3.4,12.6,1
69.3,7,5.16,0,47.2,66.0,4.28,1.5,3.5,12.5,1
73.0,7,6.32,0,46.1,65.0,5.53,1.5,3.5,12.4,1
71.4,7,6.43,0,45.1,74.0,5.79,1.5,3.6,12.3,1
71.2,7,6.13,113,44.1,71.0,5.59,1.5,3.6,12.3,1
72.0,7,6.58,253,43.1,71.0,5.9,1.5,3.7,12.2,1
76.0,6,3.82,0,53.5,84.0,9.16,0.1,1.1,14.0,1
76.0,6,3.77,0,52.8,87.0,7.29,0.1,1.1,13.4,1
75.5,7,3.92,72,52.1,85.0,6.48,0.1,1.2,13.3,1
75.3,7,3.99,257,51.4,85.0,5.92,0.1,1.2,13.2,1
75.0,7,3.95,0,5.7,88.0,5.9,0.1,1.2,13.1,1
75.1,7,3.87,0,5.0,91.0,5.58,0.1,1.2,13.1,1
74.6,7,3.76,1,49.3,94.0,5.66,0.1,1.2,13.0,1
74.7,7,3.63,0,48.6,95.0,5.94,0.2,1.3,12.9,1
74.4,8,3.52,0,47.9,92.0,5.86,0.3,1.3,12.8,1
74.2,8,3.54,0,47.2,89.0,5.87,0.3,1.3,12.8,1
74.4,8,3.65,0,46.5,51.0,6.22,0.3,1.3,12.7,1
74.4,8,3.69,0,45.8,97.0,6.46,0.3,1.4,12.6,1
73.6,8,3.88,0,45.1,88.0,4.62,0.3,1.4,12.5,1
73.4,9,4.13,2,44.3,51.0,3.86,0.3,1.5,12.4,1
72.8,9,3.99,0,43.6,83.0,3.38,0.3,1.5,12.4,1
78.0,46,0.21,786,6.2,94.0,5.64,0.1,2.8,13.1,1
79.0,46,0.21,405,59.4,97.0,5.46,0.1,2.8,12.8,1
72.0,46,0.23,245,58.6,93.0,5.29,0.1,2.8,12.4,1
74.0,46,0.22,26,57.8,96.0,5.4,0.1,2.9,12.4,1
70.0,46,0.22,16,57.0,97.0,4.8,0.1,2.9,12.2,1
69.9,46,0.21,608,56.2,97.0,5.1,0.1,3.0,12.0,1
69.8,46,0.24,668,55.5,97.0,4.82,0.1,3.0,11.9,1
69.7,46,0.21,786,54.8,98.0,4.95,0.1,3.1,11.7,1
69.5,46,0.18,786,54.2,98.0,5.24,0.1,3.1,11.5,1
69.4,46,0.16,77,53.5,98.0,5.6,0.1,3.2,11.4,1
69.0,46,0.16,80,52.9,97.0,5.21,0.1,3.2,11.2,1
68.6,46,0.15,164,52.3,98.0,5.41,0.1,3.3,11.3,1
68.7,46,0.15,653,51.8,97.0,5.97,0.1,3.4,11.2,1
68.6,46,0.14,786,51.2,99.0,5.75,0.1,3.4,11.1,1
68.8,46,0.14,786,5.7,98.0,5.55,0.1,3.5,11.0,1
73.3,2,2.52,0,55.4,93.0,6.77,0.2,1.6,13.2,1
73.0,2,2.42,0,54.7,92.0,6.95,0.2,1.6,13.2,1
73.0,2,2.48,0,54.1,93.0,6.7,0.3,1.6,13.2,1
72.0,2,2.37,0,53.4,51.0,6.81,0.3,1.6,13.0,1
72.0,2,2.36,0,52.8,89.0,6.91,0.3,1.6,12.9,1
71.4,2,2.55,0,52.1,91.0,6.83,0.3,1.6,12.8,1
71.7,2,2.68,0,51.4,98.0,6.21,0.3,1.7,13.4,1
71.2,2,2.83,0,5.8,99.0,6.32,0.3,1.7,12.9,1
75.0,3,2.77,0,5.1,96.0,6.68,0.2,1.7,12.9,1
71.0,3,2.77,0,49.4,89.0,7.19,0.2,1.8,12.7,1
70.0,3,2.9,0,48.6,51.0,7.3,0.3,1.8,12.4,1
69.9,3,3.1,0,47.8,93.0,7.61,0.3,1.9,12.0,1
73.0,3,2.97,0,47.0,81.0,7.9,0.4,1.9,11.8,1
68.9,4,2.88,2,46.2,94.0,8.2,0.4,2.0,11.6,1
69.0,4,2.79,0,45.3,98.0,8.17,0.4,2.0,11.3,1
57.9,3,0.01,13,24.0,51.0,3.8,1.5,8.4,9.2,1
57.4,3,10.72,321,23.5,51.0,3.73,1.5,8.6,9.2,1
56.7,3,11.89,786,23.0,51.0,4.0,1.5,8.7,9.2,1
56.2,3,10.99,0,22.6,51.0,3.29,1.5,8.8,9.2,1
56.1,3,9.93,0,22.1,59.0,3.84,1.5,9.0,9.2,1
55.7,3,7.97,78,21.7,57.0,5.32,1.5,9.2,9.1,1
55.4,3,8.34,436,21.3,55.0,2.31,1.5,9.3,9.1,1
